id,bill_month_count_01,bill_month_count_02,bill_month_count_03,bill_month_count_04,bill_month_count_05,bill_month_count_06,bill_month_count_07,bill_month_count_08,bill_month_count_09,bill_month_count_10,bill_month_count_11,bill_month_count_12
276,8.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,7.0,3.0
277,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0
280,10.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,5.0,2.0,5.0
281,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
282,24.0,4.0,4.0,3.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,11.0
283,21.0,9.0,8.0,7.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,7.0
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
286,2.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0
287,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,7.0
288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,21.0,2.0,3.0,4.0,8.0,9.0,10.0,10.0,13.0,13.0,9.0,3.0
290,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
291,10.0,3.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0
292,25.0,2.0,1.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,1.0,2.0
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,5.0,3.0,5.0,4.0,3.0,6.0,7.0,7.0,5.0,5.0,4.0,1.0
295,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,159.0,11.0,12.0,7.0,11.0,12.0,14.0,14.0,12.0,12.0,11.0,15.0
297,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,0.0,0.0,0.0,0.0,0.0,13.0,0.0,40.0,0.0,2.0,36.0,0.0
299,0.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0,5.0,7.0,0.0
300,15.0,6.0,5.0,3.0,3.0,4.0,6.0,6.0,6.0,5.0,5.0,6.0
301,15.0,5.0,10.0,7.0,11.0,9.0,11.0,8.0,4.0,4.0,5.0,12.0
302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
303,22.0,7.0,8.0,4.0,6.0,3.0,6.0,14.0,14.0,13.0,10.0,5.0
304,41.0,16.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0
305,9.0,2.0,8.0,2.0,7.0,4.0,5.0,11.0,3.0,12.0,7.0,9.0
306,0.0,0.0,0.0,0.0,0.0,85.0,0.0,15.0,119.0,0.0,0.0,0.0
307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,52.0,9.0,10.0,12.0,21.0,20.0,23.0,19.0,19.0,19.0,14.0,15.0
309,17.0,5.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,19.0
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
314,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,91.0,4.0,5.0,4.0,6.0,6.0,6.0,8.0,9.0,11.0,8.0,8.0
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,5.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,4.0,0.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0
326,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
327,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,2.0,2.0,2.0,2.0,2.0,2.0,15.0,4.0,3.0,4.0,1.0,1.0
331,4.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,4.0,4.0,5.0
332,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
336,20.0,10.0,10.0,17.0,13.0,11.0,13.0,15.0,15.0,19.0,18.0,16.0
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,15.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
342,14.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0
343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
345,7.0,3.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,2.0,2.0,2.0,2.0,2.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0
347,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,26.0,17.0,25.0,20.0,34.0,24.0,26.0,37.0,31.0,37.0,33.0,37.0
351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,9.0,4.0,8.0,4.0,8.0,2.0,5.0,10.0,10.0,10.0,12.0,11.0
359,4.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,1.0
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
362,19.0,7.0,6.0,8.0,6.0,8.0,8.0,8.0,4.0,8.0,62.0,10.0
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,18.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0
366,114.0,20.0,17.0,14.0,17.0,17.0,23.0,29.0,28.0,26.0,23.0,20.0
367,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
368,21.0,5.0,7.0,14.0,7.0,13.0,11.0,12.0,17.0,11.0,12.0,15.0
369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,3.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
371,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,13.0,2.0,2.0
373,259.0,10.0,6.0,7.0,12.0,7.0,8.0,7.0,9.0,12.0,9.0,9.0
374,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,7.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0
376,3.0,3.0,3.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0
377,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0
378,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
379,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0
380,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
383,13.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
384,36.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
387,5.0,5.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,4.0
388,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
389,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,306.0,6.0,7.0,6.0,5.0,5.0,6.0,13.0,14.0,6.0,4.0,7.0
391,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0
392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
393,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
394,0.0,0.0,0.0,0.0,35.0,1.0,2.0,4.0,2.0,4.0,1.0,0.0
395,29.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0
396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,32.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,15.0,2.0
400,24.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,624.0,60.0,31.0,36.0,50.0,89.0,47.0,54.0,61.0,58.0,78.0,70.0
402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
405,8.0,0.0,2.0,4.0,6.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0
406,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
407,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,2.0,0.0,0.0,0.0
409,6.0,0.0,1.0,0.0,7.0,2.0,4.0,9.0,4.0,48.0,5.0,6.0
410,22.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,6.0,6.0,6.0,5.0
411,160.0,17.0,8.0,13.0,25.0,5.0,4.0,6.0,10.0,5.0,4.0,6.0
412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
415,59.0,4.0,6.0,4.0,6.0,2.0,17.0,13.0,11.0,15.0,9.0,11.0
416,16.0,3.0,6.0,5.0,3.0,0.0,4.0,2.0,6.0,5.0,5.0,6.0
417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
420,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,4.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,6.0,7.0,8.0
422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,0.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0
424,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
425,0.0,0.0,0.0,0.0,6.0,6.0,7.0,3.0,3.0,3.0,2.0,3.0
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,2.0,2.0,1.0,0.0,0.0,0.0,3.0,4.0,2.0,2.0,1.0,1.0
428,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,10.0,22.0,12.0,12.0,26.0,11.0,13.0,24.0,15.0,16.0,11.0,10.0
430,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
431,9.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0
432,0.0,1.0,0.0,0.0,0.0,23.0,3.0,3.0,3.0,1.0,0.0,0.0
433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,1.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,4.0,0.0,0.0,3.0,5.0,13.0,12.0,10.0,14.0,16.0,14.0,16.0
437,4.0,0.0,0.0,0.0,19.0,4.0,5.0,3.0,7.0,5.0,5.0,5.0
438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,25.0,17.0,12.0,10.0,11.0,6.0,15.0,22.0,20.0,21.0,18.0,22.0
440,14.0,5.0,0.0,0.0,3.0,3.0,6.0,6.0,6.0,6.0,5.0,4.0
441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,35.0,15.0,0.0,0.0
443,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0
446,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,0.0,0.0,0.0,0.0,0.0,18.0,4.0,2.0,2.0,2.0,1.0,0.0
449,1.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0
450,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0
452,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,4.0,4.0,4.0,5.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0
455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0
458,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
459,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,3.0,3.0,3.0,6.0,6.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0
462,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
467,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
468,35.0,7.0,6.0,6.0,2.0,4.0,4.0,9.0,7.0,6.0,6.0,6.0
469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
477,2.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,0.0
478,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,3.0,1.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
481,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,4.0,4.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0
483,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
484,4.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0
485,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
486,9.0,9.0,10.0,14.0,12.0,12.0,13.0,15.0,14.0,12.0,14.0,7.0
487,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,258.0,16.0,14.0,13.0,13.0,16.0,17.0,22.0,19.0,22.0,11.0,11.0
489,117.0,9.0,5.0,5.0,6.0,7.0,6.0,7.0,8.0,10.0,10.0,3.0
490,76.0,2.0,4.0,3.0,5.0,3.0,4.0,5.0,5.0,6.0,5.0,8.0
491,41.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
492,10.0,10.0,12.0,12.0,12.0,13.0,8.0,9.0,7.0,9.0,7.0,8.0
493,13.0,13.0,13.0,15.0,18.0,17.0,17.0,12.0,12.0,14.0,12.0,13.0
494,41.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0
495,6.0,5.0,5.0,6.0,7.0,6.0,7.0,3.0,4.0,4.0,4.0,8.0
496,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,16.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0
500,3.0,0.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0
501,31.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,4.0,4.0
502,34.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,4.0
503,31.0,2.0,6.0,2.0,5.0,2.0,3.0,6.0,3.0,3.0,0.0,6.0
504,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
505,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,28.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,2.0,2.0,0.0,0.0,2.0,2.0,2.0,28.0,4.0,4.0,4.0,4.0
509,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,11.0,5.0,7.0,7.0,9.0,8.0,9.0,9.0,7.0,7.0,7.0,7.0
512,9.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
513,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,11.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0
515,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
516,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,5.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0
518,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
519,66.0,7.0,6.0,6.0,6.0,9.0,2.0,2.0,8.0,8.0,9.0,10.0
520,34.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0
521,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,6.0,6.0,3.0
523,18.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
524,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0
525,22.0,17.0,6.0,4.0,6.0,6.0,8.0,9.0,9.0,7.0,6.0,6.0
526,26.0,2.0,2.0,2.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0
527,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,0.0,0.0
528,7.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0
529,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,5.0,5.0,5.0,5.0,6.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0
531,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
532,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0
533,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0
534,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
535,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,9.0,2.0,2.0,1.0,5.0,1.0,1.0,5.0,3.0,2.0,3.0,2.0
537,94.0,7.0,10.0,8.0,8.0,9.0,4.0,5.0,7.0,7.0,6.0,6.0
538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,5.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0
541,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0
542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0
544,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,5.0,5.0,6.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,6.0,5.0
546,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
547,6.0,2.0,3.0,1.0,5.0,2.0,5.0,2.0,3.0,3.0,3.0,3.0
548,62.0,10.0,10.0,10.0,11.0,10.0,10.0,15.0,27.0,14.0,15.0,17.0
549,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
550,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
551,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
