id,card_limit_avg
1835,
1836,20.9858895
1837,20.153592
1838,19.971271
1839,
1840,20.409005
1841,12.7165787619
1842,0.0
1843,0.626194484848
1844,
1845,
1846,
1847,19.971271
1848,20.501899
1849,13.2979004848
1850,
1851,19.460445
1852,
1853,20.664418
1854,20.1039867073
1855,0.0
1856,20.4363373214
1857,14.4790391048
1858,
1859,1.83214472727
1860,20.7951342424
1861,19.7588106702
1862,
1863,5.395177
1864,18.2349543433
1865,
1866,8.18061317166
1867,18.636486
1868,20.664418
1869,12.4030262361
1870,19.5258362264
1871,
1872,15.3765608571
1873,
1874,15.4953410211
1875,18.3897907959
1876,18.4830388889
1877,17.83874125
1878,
1879,20.1652197407
1880,18.8945975031
1881,8.56618282759
1882,3.67891834211
1883,15.9897377322
1884,21.1648705556
1885,13.1947472778
1886,12.7144085982
1887,19.6664535645
1888,14.5234691667
1889,19.971271
1890,
1891,20.0518112595
1892,11.29768775
1893,14.9477014286
1894,19.460445
1895,19.05498
1896,20.7902445818
1897,
1898,5.84240140909
1899,17.3944799846
1900,21.7234118
1901,15.7977478966
1902,16.5829845625
1903,19.5131255
1904,20.441274
1905,20.153592
1906,9.30204371014
1907,0.0
1908,9.2130672549
1909,20.6717206667
1910,19.05498
1911,14.5394616744
1912,16.6496698889
1913,19.0374387568
1914,16.2141303333
1915,
1916,21.0949471538
1917,19.971271
1918,19.613161122
1919,
1920,6.885687375
1921,20.3806257778
1922,20.6477717273
1923,17.6412516
1924,20.926782
1925,
1926,2.30663644444
1927,20.0959185
1928,19.460445
1929,12.7520686667
1930,20.664418
1931,19.4859863
1932,
1933,20.307743
1934,18.138689
1935,20.0437308
1936,
1937,4.0307184
1938,17.0245085814
1939,15.1015082553
1940,
1941,
1942,0.0
1943,20.9405186667
1944,17.9179690667
1945,9.23876151724
1946,19.843376625
1947,20.4963532105
1948,20.8638088148
1949,
1950,
1951,19.05498
1952,
1953,
1954,18.767298
1955,22.253653
1956,
1957,
1958,20.3232506087
1959,6.486815
1960,10.8337398077
1961,
1962,
1963,19.5426398571
1964,8.2657672
1965,17.9508045556
1966,16.1777292941
1967,18.755786
1968,20.5305316
1969,
1970,20.3871592
1971,13.2872946286
1972,21.358155825
1973,12.033772852
1974,11.2131650385
1975,20.8069388852
1976,
1977,20.2398441429
1978,9.952639625
1979,18.2122504667
1980,
1981,19.359845626
1982,19.8332909558
1983,21.1792275
1984,
1985,12.1258963636
1986,16.0413842368
1987,
1988,18.8692009231
1989,18.685894939
1990,18.005158
1991,8.5008816
1992,20.0427815714
1993,20.153592
1994,17.3631172769
1995,19.971271
1996,19.460445
1997,21.6361484091
1998,20.153592
1999,11.8621610566
2000,20.664418
2001,19.748127
2002,21.945352
2003,20.441274
2004,14.59533375
2005,19.05498
2006,4.49226478261
2007,20.153592
2008,21.427446
2009,18.9134670222
2010,
2011,12.2782974844
2012,19.4506617895
2013,13.3669868182
2014,
2015,18.3376140345
2016,
2017,21.620052
2018,
2019,18.9049378626
2020,22.743859
2021,19.460445
2022,9.44253410345
2023,
2024,
2025,11.2529064857
2026,17.3533828125
2027,21.51000535
2028,15.831369675
2029,9.92563308475
2030,20.0091717838
2031,21.1383125
2032,14.9204673191
2033,20.153592
2034,
2035,20.559057
2036,
2037,18.361833
2038,8.97642136364
2039,17.8711828824
2040,20.664418
2041,
2042,20.664418
2043,
2044,0.0
2045,18.3562902857
2046,0.0
2047,19.05498
2048,19.8597695625
2049,10.332209
2050,19.2656861833
2051,0.0
2052,6.93441116667
2053,19.971271
2054,18.0607043333
2055,19.6375737805
2056,15.8298398265
2057,19.9454894516
2058,21.4146570667
2059,18.0087538824
2060,2.496408875
2061,0.0
2062,19.971271
2063,
2064,20.5474910652
2065,11.4898724815
2066,20.6131038333
2067,15.3378130909
2068,21.417033875
2069,20.664418
2070,20.7027547619
2071,
2072,
2073,0.0
2074,
2075,
2076,0.0
2077,
2078,
2079,20.153592
2080,17.8180513284
2081,19.460445
2082,19.460445
2083,
2084,19.355084
2085,17.668686
2086,19.05498
2087,
2088,
2089,
2090,16.9891947013
2091,20.153592
2092,19.5739618889
2093,
2094,21.00089
2095,18.9166402442
2096,19.64024625
2097,7.044807
2098,20.307743
2099,
2100,20.0447895072
2101,17.5112295118
2102,
2103,7.11918833333
2104,19.0905742581
2105,20.0791400909
2106,
2107,21.3923214906
2108,13.77601995
2109,20.4501024286
2110,9.9856355
2111,19.971271
2112,11.6934833415
2113,19.971271
2114,19.6546083558
2115,21.357565
2116,15.1359016667
2117,16.7381655612
2118,17.2162013089
2119,20.5336094483
2120,16.9799079515
2121,18.2943261648
2122,
2123,20.664418
2124,20.8952653077
2125,19.6545215567
2126,
2127,19.971271
2128,
2129,18.6333556875
2130,18.2888622424
2131,16.921429266
2132,19.6482849412
2133,12.8264160909
2134,
2135,12.3681718
2136,20.5431808333
2137,10.9149286631
2138,0.0
2139,15.3626876818
2140,17.8062740751
2141,17.4512358036
2142,18.3345124898
2143,9.21678005882
2144,19.1746332706
2145,20.284080875
2146,21.1316172857
2147,14.916382087
2148,20.6565927344
2149,19.8429874697
2150,10.2998437288
2151,14.8409011967
2152,20.1447944783
2153,13.0087503333
2154,20.0198099
2155,19.1744206104
2156,
2157,19.971271
2158,14.61697744
2159,18.7081473509
2160,
2161,19.460445
2162,14.3538820467
2163,14.4943688621
2164,19.971271
2165,
2166,19.1538978654
2167,
2168,20.7287846774
2169,8.22190056034
2170,12.5018949455
2171,15.9270042
2172,
2173,20.3318588085
2174,19.5755178
2175,20.4353174348
2176,20.0014665652
2177,20.1026295714
2178,19.8725256667
2179,8.85617914286
2180,0.0
2181,0.0
2182,21.01813825
2183,
2184,0.0
2185,19.748127
2186,16.6136088837
2187,19.460445
2188,
2189,10.4048286486
2190,19.7929967143
2191,20.9748387273
2192,13.89876116
2193,19.460445
2194,14.3105264526
2195,19.05498
2196,19.460445
2197,15.9742141538
2198,20.329660027
2199,14.2925799388
2200,12.48052475
2201,
2202,20.664418
2203,19.9517472222
2204,20.7008437059
2205,
2206,16.33284
2207,20.153592
2208,
2209,9.16739311111
2210,20.409005
2211,17.117526
2212,18.1761309714
2213,20.4473342588
2214,20.1045782903
2215,0.0
2216,19.971271
2217,20.664418
2218,20.491131
2219,17.4421960581
2220,19.971271
2221,0.0
2222,0.0
2223,
2224,20.3366050833
2225,
2226,21.197157102
2227,
2228,19.971271
2229,0.0
2230,19.3917134286
2231,
2232,
2233,13.7766885
2234,9.28264912698
2235,
2236,19.971271
2237,
2238,20.4096501429
2239,13.3137031212
2240,19.6063952857
2241,19.460445
2242,15.3015275
2243,10.6787825
2244,
2245,12.162778125
2246,
2247,13.5793356923
2248,20.153592
2249,7.50506290625
2250,10.8793884615
2251,0.0
2252,19.0170786154
2253,
2254,16.7942606479
2255,21.662995
2256,12.040361
2257,20.1682790175
2258,15.9087535894
2259,18.71515105
2260,1.905498
2261,
2262,19.05498
2263,19.1066187273
2264,0.0
2265,20.2015295
2266,19.9155418056
2267,16.1373500804
2268,18.2428465946
2269,
2270,15.861142123
2271,21.252204
2272,15.6191948282
2273,0.0
2274,20.441274
2275,20.307743
2276,20.733024
2277,6.35166
2278,12.0725095611
2279,
2280,20.1356446364
2281,20.2023488325
2282,8.246905
2283,16.0109676333
2284,19.859699
2285,20.6404445
2286,19.3364016545
2287,19.5677888824
2288,17.6822103947
2289,20.203901
2290,16.765577838
2291,20.7766227759
2292,19.5375473585
2293,19.6722695
2294,19.7024152105
2295,20.7318602143
2296,12.6053868947
2297,19.4442149382
2298,
2299,20.6233786374
2300,19.5349419524
2301,0.0
2302,18.8861450244
2303,21.76303
2304,17.4692259333
2305,17.5141626222
2306,19.4700572381
2307,11.6820594412
2308,19.3084638571
2309,20.6251685583
2310,19.516073
2311,17.4262063426
2312,19.7822197
2313,17.851007
2314,18.8477694272
2315,
2316,13.1722845556
2317,20.004656
2318,19.748127
2319,
2320,19.7227279474
2321,3.32682363158
2322,15.1816781881
2323,0.0
2324,
2325,7.784178
2326,19.971271
2327,14.8797045
2328,14.4026029236
2329,
2330,
2331,
2332,12.781459525
2333,19.5451968182
2334,19.7112164118
2335,14.7450211957
2336,19.082872875
2337,20.6034630385
2338,
2339,18.1296113919
2340,18.361833
2341,17.6341750411
2342,20.846739
2343,15.7735991228
2344,
2345,19.7377038
2346,14.0636073333
2347,18.949619
2348,20.2027665
2349,18.6781833077
2350,15.11483818
2351,19.460445
2352,17.668686
2353,6.36657409677
2354,
2355,16.9493843077
2356,0.0
2357,19.65851925
2358,19.460445
2359,19.0262943846
2360,0.0
2361,20.664418
2362,20.8649523256
2363,19.2477391833
2364,20.4607703636
2365,19.5987280909
2366,19.286029
2367,13.7704407436
2368,20.9056068718
2369,
2370,
2371,
2372,15.7438091489
2373,18.3931755
2374,
2375,20.6518427755
2376,
2377,20.3747123853
2378,20.703679
2379,16.6806484561
2380,12.9459189692
2381,
2382,14.2590671347
2383,20.1533872938
2384,20.8561587056
2385,17.957717775
2386,14.15796835
2387,
2388,
2389,17.072758
2390,20.307743
2391,19.460445
2392,19.3644287593
2393,19.15634625
2394,16.6711934483
2395,19.355084
2396,18.361833
2397,8.62359619658
2398,20.846739
2399,13.6128845222
2400,14.3836347964
2401,15.8442561531
2402,
2403,
2404,15.1616806023
2405,18.4926678293
2406,13.7732903448
2407,15.2621750932
2408,9.44857180916
2409,10.7061653333
2410,14.2565471455
2411,14.1234209455
2412,
2413,7.68125807692
2414,21.8578743636
2415,20.5334572581
2416,20.11824665
2417,
2418,18.7485401224
2419,19.9644114673
2420,13.4944232609
2421,11.9800918571
2422,19.7305280211
2423,14.2908613553
2424,19.62390932
2425,
2426,19.893734
2427,17.4274123542
2428,13.844848
2429,19.971271
2430,14.5681899483
2431,18.663771913
2432,18.9138121702
2433,20.2030416176
2434,19.2382382
2435,
2436,19.4947007778
2437,12.2585530508
2438,20.307743
2439,16.1860775079
2440,20.0867955
2441,16.3473071071
2442,21.2634779744
2443,17.3091584465
2444,18.5118464578
2445,12.3796804253
2446,20.664418
2447,19.5238869355
2448,19.2152573601
2449,19.971271
2450,21.5313615556
2451,19.9893513647
2452,21.65767
2453,18.0089776321
2454,20.307743
2455,14.646239198
2456,21.00089
2457,17.4529684375
2458,19.987015
2459,21.069883
2460,22.040662
2461,
2462,18.4977497143
2463,19.05498
2464,10.3046509524
2465,17.0468291232
2466,16.8171135156
2467,
2468,10.14107695
2469,19.5759695
2470,0.526920538462
2471,20.1791183966
2472,
2473,16.1050528235
2474,
2475,21.4850415493
2476,
2477,5.93497489344
2478,19.310503
2479,14.6033115581
2480,19.7303188406
2481,
2482,20.0118175
2483,16.8415516222
2484,15.5617769565
2485,-18.990441
2486,5.246238
2487,19.971271
2488,17.1493801154
2489,18.361833
2490,18.9281758037
2491,20.1252924
2492,
2493,18.2112148971
2494,16.5766397647
2495,14.8080786095
2496,5.89674776471
2497,20.664418
2498,12.9910024138
2499,6.717864
2500,
2501,20.702451
2502,
2503,
2504,14.8434299583
2505,3.6502275
2506,21.1018476667
2507,0.0
2508,20.153592
2509,20.664418
2510,19.683238
2511,9.64280766667
2512,19.2397082727
2513,18.2114334444
2514,
2515,13.0470992857
2516,14.6717110909
2517,20.5170029
2518,17.4389375172
2519,20.307743
2520,6.582709
2521,15.4831002963
2522,16.6451752174
2523,12.9377157667
2524,21.0583841667
2525,19.9923887857
2526,7.19013917647
2527,11.8082388571
2528,19.460445
2529,18.4759969936
2530,
2531,17.6572713968
2532,9.99336572727
2533,
2534,20.846739
2535,
2536,
2537,15.6829101237
2538,
2539,19.5516550758
2540,18.979995979
2541,19.5037274118
2542,
2543,20.0699667222
2544,20.1592722
2545,19.460445
2546,19.329633
2547,19.7408629231
2548,15.724807724
2549,20.2823569259
2550,20.0672360612
2551,20.9917363226
2552,11.9288071176
2553,7.35488395588
2554,12.8114751928
2555,
2556,15.1871145
2557,19.7993642
2558,
2559,21.4923806596
2560,20.664418
2561,0.0
2562,
2563,19.9980636383
2564,19.8536148182
2565,
2566,
2567,19.784228375
2568,19.3797277273
2569,
2570,20.0872435217
2571,19.2615157143
2572,7.44729257143
2573,16.0463064745
2574,7.80791092857
2575,17.3974078214
2576,20.1634716909
2577,
2578,21.00089
2579,19.971271
2580,20.7797557692
2581,
2582,21.0942173636
2583,18.3071255
2584,12.1140683478
2585,18.3157129412
2586,10.9541121739
2587,12.6517273846
2588,19.2241570799
2589,
2590,17.5214717273
2591,20.5199279577
2592,15.8659632558
2593,20.4482471111
2594,15.8566588889
2595,19.6827582857
2596,5.32775211111
2597,17.59759385
2598,20.0025936867
2599,21.069883
2600,20.8555202
2601,19.8735883921
2602,
2603,20.664418
2604,18.436141566
2605,16.5315344
2606,
2607,20.9834618667
2608,6.14500646154
2609,16.8612355263
2610,
2611,17.9845633636
2612,19.460445
2613,
2614,9.3910632963
2615,20.450655
2616,22.273856
2617,19.1140272479
2618,18.9231834118
2619,8.3523532381
2620,15.425390625
2621,8.40583633333
2622,18.9597856304
2623,21.126547
2624,
2625,19.1863024444
2626,20.0269126667
2627,20.2426951837
2628,20.26394
2629,9.63756370093
2630,11.9669688571
2631,21.76303
2632,20.0017434737
2633,20.350435629
2634,16.3552461064
2635,19.5947648218
2636,15.7762184483
2637,20.3733391613
2638,20.3975080526
2639,18.5604372308
2640,19.2717259701
2641,21.0367243333
2642,13.3266550789
2643,19.748127
2644,21.197416757
2645,8.34019071429
2646,19.971271
2647,0.0
2648,18.8085436643
2649,19.6603206346
2650,18.361833
2651,18.038497087
2652,20.664418
2653,10.3268896187
2654,19.3045619474
2655,14.97845325
2656,13.769844561
2657,0.0
2658,2.24543596154
2659,
2660,15.6837975
2661,0.0
2662,
2663,21.4158681111
2664,19.363866
2665,19.971271
2666,19.6783051091
2667,17.9519976842
2668,
2669,12.4124119692
2670,20.3668402222
2671,20.2764434545
2672,20.1711857885
2673,
2674,
2675,19.4015535
2676,20.153592
2677,19.8680737333
2678,16.3690962063
2679,16.8971926471
2680,18.2595785526
2681,1.3435728
2682,19.6549197045
2683,21.357565
2684,13.5983570455
2685,20.664418
2686,19.8358092857
2687,18.0173311282
2688,15.029506099
2689,20.8161198182
2690,19.05498
2691,20.3168267273
2692,20.664418
2693,11.6559314211
2694,20.846739
2695,20.9215280733
2696,18.0968625
2697,
2698,21.039079875
2699,20.717103037
2700,13.9798897
2701,17.6943991818
2702,17.5174938333
2703,13.8834423684
2704,13.7774612459
2705,19.7795358
2706,18.5804048
2707,
2708,13.8859948421
2709,17.3354540266
2710,0.0
2711,17.3625987949
2712,20.8552804167
2713,19.05498
2714,5.44428
2715,13.7700878571
2716,20.034216359
2717,
2718,17.5836085
2719,14.7739105474
2720,10.893883955
2721,20.664418
2722,19.971271
2723,16.8907965285
2724,21.0873210769
2725,20.5289600976
2726,19.0703293585
2727,
2728,17.9232027857
2729,18.8102047541
2730,20.0202495217
2731,21.2875334408
2732,17.0708565
2733,17.744454125
2734,19.4315363
2735,15.8539247143
2736,18.5647114667
2737,17.0401078222
2738,20.153592
2739,21.85834
2740,20.8629043824
2741,17.5948397647
2742,4.50437008333
2743,18.015133641
2744,21.0263137176
2745,19.748127
2746,
2747,19.8371088372
2748,
2749,7.78480802667
2750,7.86254071795
2751,19.971271
2752,19.8809200455
2753,17.668686
2754,15.7810041176
2755,19.7421806667
2756,
2757,17.2753321538
2758,19.8304781176
2759,20.441274
2760,19.3853528667
2761,19.971271
2762,0.0
2763,12.8408365217
2764,19.8637518803
2765,13.3141806667
2766,15.5319352
2767,18.3059817391
2768,15.1410870349
2769,17.8982056186
2770,14.0459666552
2771,20.441274
2772,19.460445
2773,6.60088461538
2774,12.372574625
2775,16.2353215942
2776,20.153592
2777,21.917181
2778,19.971271
2779,17.5015428125
2780,20.3535734444
2781,17.6238935417
2782,18.3559980845
2783,19.278123
2784,13.242017875
2785,19.7206452857
2786,
2787,16.7120527094
2788,20.686574122
2789,19.4878617436
2790,21.3445054
2791,18.4586938659
2792,21.497327
2793,20.3669726154
2794,19.8795410702
2795,22.168495
2796,0.0
2797,19.748127
2798,16.065058122
2799,20.1312548704
2800,20.3289301702
2801,20.559057
2802,22.07435664
2803,
2804,20.846739
2805,18.1151163333
2806,20.2051538679
2807,
2808,21.497327
2809,20.6986180492
2810,17.605817377
2811,7.44379210526
2812,19.971271
2813,
2814,21.1708963636
2815,16.4309300621
2816,18.885985375
2817,19.460445
2818,15.7651251209
2819,18.4516826471
2820,13.4733092527
2821,16.009264234
2822,0.0
2823,9.53901644
2824,19.7581868148
2825,13.6008174485
2826,0.0
2827,0.0
2828,16.2987219706
2829,16.6949801404
2830,15.1683463404
2831,20.6224751111
2832,13.0470540571
2833,17.4121959583
2834,0.0
2835,19.7703337727
2836,21.4239246364
2837,
2838,12.29055065
2839,19.05498
2840,6.96921325455
2841,21.252204
2842,
2843,16.8493681585
2844,19.460445
2845,20.5607628571
2846,19.2258504795
2847,20.0494085714
2848,
2849,19.04682954
2850,15.2059738235
2851,18.1576634385
2852,
2853,12.9410418125
2854,20.664418
2855,20.6012613418
2856,20.307743
2857,10.332209
2858,10.076796
2859,20.441274
2860,19.05498
2861,20.441274
2862,17.0364704286
2863,19.971271
2864,20.441274
2865,
2866,19.460445
2867,7.12934838462
2868,15.7761587119
2869,
2870,12.7089906364
2871,20.153592
2872,3.6691386506
2873,
2874,0.0
2875,20.664418
2876,4.34158065217
2877,19.3115839687
2878,13.9684754331
2879,17.8737882222
2880,10.5285718846
2881,21.0734114487
2882,13.515265275
2883,12.70332
2884,13.175191375
2885,0.0
2886,15.9770168
2887,0.0
2888,13.2984640089
2889,12.8294443913
2890,19.5986655833
2891,20.5629891818
2892,19.748127
2893,20.290844913
2894,19.8015874815
2895,5.72538528571
2896,19.1039513782
2897,19.05498
2898,20.664418
2899,0.0
2900,19.6295285138
2901,17.5105814775
2902,19.05498
2903,6.16069832609
2904,
2905,
2906,9.802143
2907,20.5693046667
2908,
2909,20.4450005735
2910,16.6520913394
2911,22.7057255263
2912,0.0
2913,
2914,
2915,19.185792
2916,1.65695478261
2917,10.3421353703
2918,17.3231470588
2919,21.11783
2920,10.2323564133
2921,19.9815061054
2922,20.2233244545
2923,18.9102157143
2924,11.2015455
2925,11.5604091429
2926,20.153592
2927,17.1204871228
2928,16.752395
2929,17.3770836421
2930,20.664418
2931,19.9579511429
2932,18.9569836061
2933,10.3142187954
2934,21.619929
2935,19.2942787627
2936,15.3540966591
2937,20.02943207
2938,0.0
2939,21.0172544475
2940,15.4454969099
2941,0.0
2942,19.971271
2943,19.2627054762
2944,20.7932634545
2945,15.4818190161
2946,20.149074875
2947,16.4755487692
2948,19.6136403333
2949,19.2597294889
2950,20.0624315
2951,20.664418
2952,20.4171842857
2953,14.9389678333
2954,18.8714871739
2955,12.3986508
2956,20.664418
2957,19.460445
2958,20.7717225
2959,12.959868875
2960,18.361833
2961,22.1607286863
2962,16.6075127159
2963,20.846739
2964,
2965,
2966,21.2607333889
2967,18.8028482222
2968,16.2300003889
2969,21.220415
2970,12.5524878519
2971,17.665385381
2972,16.8658291264
2973,18.3381627755
2974,17.3800881667
2975,19.3297351176
2976,19.8917138462
2977,17.9118454135
2978,20.1833445333
2979,
2980,9.9856355
2981,
2982,20.6706465106
2983,20.740490493
2984,19.3215342857
2985,20.0465481646
2986,20.2571775556
2987,20.153592
2988,18.859619872
2989,20.0365805556
2990,10.332209
2991,
2992,17.5230668738
2993,15.3861990974
2994,20.02598775
2995,19.9914528462
2996,14.9430963933
2997,16.6483239231
2998,19.9100254545
2999,19.748127
3000,
3001,18.361833
3002,19.971271
3003,
3004,19.6649745
3005,12.41032455
3006,17.7440854648
3007,18.7279436087
3008,14.7324153
3009,20.8986119231
3010,18.7396877778
3011,20.307743
3012,20.4423163846
3013,20.233635
3014,18.7066778182
3015,10.332209
3016,20.441274
3017,13.2569806
3018,
3019,20.307743
3020,20.5900366667
3021,20.0471705556
3022,20.7203982
3023,21.1666882727
3024,18.4903985904
3025,20.153592
3026,19.859699
3027,18.33936875
3028,19.5298374815
3029,12.438772913
3030,15.6275901094
3031,17.7743455385
3032,
3033,
3034,14.3074233824
3035,19.4595854444
3036,15.4286624946
3037,19.971271
3038,8.10851875
3039,20.153592
3040,16.0942442381
3041,0.0
3042,19.971271
3043,20.0818045455
3044,17.8097571429
3045,18.9595174186
